,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
3565815,PL,32,US,6
3565890,RO,9,NO-COUNTRY,0
3565939,SA,2,CH,1
3565941,SA,2,NO-COUNTRY,0
3565944,SE,245,AT,6
3566189,SE,245,DE,9
3566434,SE,245,GB,6
3566679,SE,245,JP,4
3566924,SE,245,NO-COUNTRY,0
3567169,SE,245,US,12
3576660,SU,702,CH,3
3577362,SU,702,FR,9
3578064,SU,702,IT,6
3578766,SU,702,JP,21
3579468,SU,702,NO,3
3580170,SU,702,NO-COUNTRY,0
3580872,SU,702,US,11
3588978,TT,1,NO-COUNTRY,0
3588981,TW,5,NO-COUNTRY,0
3589030,US,17662,AT,10
3606692,US,17662,AU,7
3624354,US,17662,BE,15
3642016,US,17662,BR,3
3659678,US,17662,CA,48
3677340,US,17662,CH,29
3695002,US,17662,DE,188
3712664,US,17662,DK,5
3730326,US,17662,ES,5
3747988,US,17662,FI,5
3765650,US,17662,FR,56
3783312,US,17662,GB,81
3800974,US,17662,GR,4
3818636,US,17662,HU,3
3836298,US,17662,IL,1
3853960,US,17662,IT,16
3871622,US,17662,JP,273
3889284,US,17662,NL,18
3906946,US,17662,NO,6
3924608,US,17662,NO-COUNTRY,0
3942270,US,17662,PH,1
3959932,US,17662,PL,4
3977594,US,17662,SE,18
3995256,US,17662,SU,9
5033357,VN,5,NO-COUNTRY,0
5033362,YU,7,DE,3
5033369,YU,7,NO-COUNTRY,0
5033385,ZA,37,GB,3
5033422,ZA,37,NO-COUNTRY,0
5033459,ZA,37,US,6
5033696,ZW,2,NO-COUNTRY,0
