,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
4717431,US,15044,CA,44
4732475,US,15044,CH,12
4747519,US,15044,CS,1
4762563,US,15044,DE,71
4777607,US,15044,DK,6
4792651,US,15044,ES,10
4807695,US,15044,FI,6
4822739,US,15044,FR,34
4837783,US,15044,GB,62
4852827,US,15044,IT,13
4867871,US,15044,JP,127
4882915,US,15044,LI,1
4897959,US,15044,MX,2
4913003,US,15044,NL,13
4928047,US,15044,NO,3
4943091,US,15044,NO-COUNTRY,0
4958135,US,15044,NZ,1
4973179,US,15044,PT,1
4988223,US,15044,SE,21
5003267,US,15044,SU,4
5018311,US,15044,TW,1
5033384,YU,1,NO-COUNTRY,0
5033556,ZA,35,CH,1
5033591,ZA,35,DE,1
5033626,ZA,35,NO-COUNTRY,0
5033661,ZA,35,US,3
5033698,ZW,1,NO-COUNTRY,0
