,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
783655,SV,2,NO-COUNTRY,0
783657,SY,1,NO-COUNTRY,0
783679,TW,14,NO-COUNTRY,0
783693,TW,14,US,3
2376031,US,15960,AT,7
2391991,US,15960,AU,29
2407951,US,15960,BE,17
2423911,US,15960,BR,5
2439871,US,15960,CA,142
2455831,US,15960,CH,86
2471791,US,15960,CN,4
2487751,US,15960,CS,4
2503711,US,15960,CU,1
2519671,US,15960,DE,257
2535631,US,15960,DK,23
2551591,US,15960,ES,8
2567551,US,15960,FI,4
2583511,US,15960,FR,100
2599471,US,15960,GB,160
2615431,US,15960,GR,2
2631391,US,15960,IL,10
2647351,US,15960,IR,2
2663311,US,15960,IT,30
2679271,US,15960,JP,320
2695231,US,15960,KR,1
2711191,US,15960,LK,6
2727151,US,15960,LU,2
2743111,US,15960,MC,1
2759071,US,15960,MX,6
2775031,US,15960,NL,51
2790991,US,15960,NO,17
2806951,US,15960,NO-COUNTRY,0
2822911,US,15960,NZ,2
2838871,US,15960,PH,2
2854831,US,15960,PL,3
2870791,US,15960,RO,4
2886751,US,15960,SE,65
2902711,US,15960,SG,1
2918671,US,15960,SU,8
2934631,US,15960,SV,3
2950591,US,15960,TW,1
2966551,US,15960,ZA,7
2982512,VN,1,NO-COUNTRY,0
2982750,ZA,26,FR,1
2982776,ZA,26,NO-COUNTRY,0
2982802,ZA,26,US,5
